ID,Channel ID,Sign Language,Spoken Language,Video Name,Release Date,Webpage URL,Video URL,External Subtitles URL,Resolution,Cropped,Video Length,FPS,Number of Frames,Date of Acquisition,File Size,Subtitles Type,Subtitles,Sentences,Tokens,Characters
692,810,LSP,Peruvian,#DíaDeLaPersonaConDiscapacidad,2019-10-16,https://www.youtube.com/watch?v=L0VU4wIckzI,,,720p,no,72,30,2160,2023-01-09,17.79819393157959,auto,23,,142,858
693,810,LSP,Peruvian,#JuntosPorLaJunta Cayetana Aljovín,2019-10-16,https://www.youtube.com/watch?v=y66lZpOmnBQ,,,720p,no,42,30,1260,2023-01-09,7.235382080078125,auto,11,,72,370
694,810,LSP,Peruvian,#JuntosPorLaJunta César Azabache,2019-10-16,https://www.youtube.com/watch?v=1a2FENcrxeA,,,720p,no,29,30,870,2023-01-09,6.612253189086914,auto,6,,37,206
695,810,LSP,Peruvian,#JuntosPorLaJunta Allan Wagner,2019-10-15,https://www.youtube.com/watch?v=0VwYJIfbXbk,,,720p,no,64,30,1920,2023-01-09,12.109057426452637,auto,16,,107,592
696,810,LSP,Peruvian,#JuntosPorLaJunta Marisol Perez Tello,2019-10-15,https://www.youtube.com/watch?v=2nvbopXbeUA,,,720p,no,34,30,1020,2023-01-09,7.198856353759766,auto,8,,58,294
697,810,LSP,Peruvian,#JuntosPorLaJunta Marisol Pérez Tello,2019-10-15,https://www.youtube.com/watch?v=lkFsWdfL1Mg,,,720p,no,34,30,1020,2023-01-09,7.189598083496094,auto,9,,58,293
698,810,LSP,Peruvian,#JuntaNacionalDeJusticia Allan Wagner,2019-10-15,https://www.youtube.com/watch?v=i8N7dwXA4ek,,,720p,no,63,30,1890,2023-01-09,11.21839714050293,auto,17,,107,594
700,810,LSP,Peruvian,Un espacio de diálogo debe ser liderado por el propio pdte. de la República,2019-10-10,https://www.youtube.com/watch?v=rvlFnbLO_4Y,,,360p,no,781,30,23430,2023-01-09,41.34947872161865,auto,308,,1925,10928
701,810,LSP,Peruvian,El mandato constitucional para ambos poderes es dialogar y cooperar,2019-10-10,https://www.youtube.com/watch?v=j7f85Hxgly4,,,360p,no,817,30,24510,2023-01-09,53.877583503723145,auto,325,,1992,11300
702,810,LSP,Peruvian,#JuntosPorLaJunta Delia Revoredo #LenguaDeSeñas,2019-07-10,https://www.youtube.com/watch?v=hwqHG2hspjI,,,720p,no,88,30,2640,2023-01-09,18.89880657196045,auto,26,,164,886
703,810,LSP,Peruvian,Tiene que generarse un espacio de diálogo para reconocer esta situación y darle solución,2019-07-10,https://www.youtube.com/watch?v=SkyJ3bLzuz4,,,360p,no,1308,30,39240,2023-01-09,74.99350166320801,auto,499,,3156,17555
704,810,LSP,Peruvian,#JuntosPorLaJunta Delia Revoredo,2019-07-10,https://www.youtube.com/watch?v=O9tHJ-rQP1Y,,,720p,no,88,30,2640,2023-01-09,17.170930862426758,auto,26,,164,886
705,810,LSP,Peruvian,En #DefensoríaEnDirecto hablamos sobre el derecho a la salud mental.,2019-02-10,https://www.youtube.com/watch?v=gcdM7JTLIAE,,,720p,no,1839,30,55170,2023-01-09,238.03487968444824,auto,698,,4377,24502
706,810,LSP,Peruvian,La jefa de la Defensoría en San Martín se pronuncia sobre la #AudienciaDefensorial,2019-09-26,https://www.youtube.com/watch?v=qGvFf5_v0Kg,,,720p,no,46,30,1380,2023-01-09,11.211288452148438,auto,18,,108,642
707,810,LSP,Peruvian,#JuntosPorLaJunta Víctor García Toma #LenguaDeSeñas,2019-09-26,https://www.youtube.com/watch?v=A91a2TKxhW4,,,720p,no,65,30,1950,2023-01-09,12.166525840759277,auto,19,,123,708
708,810,LSP,Peruvian,Colegio Niño Jesús de Praga presentó las mejores propuestas en #DebateDefensorial Escolar,2019-09-26,https://www.youtube.com/watch?v=zTod8AXNic8,,,720p,no,39,30,1170,2023-01-09,9.736681938171387,auto,16,,107,605
709,810,LSP,Peruvian,Estudiantes del colegio Niño Jesús de Praga de Sullana dan a conocer su propuesta en Debate Escolar,2019-09-26,https://www.youtube.com/watch?v=_7sfYD0al8k,,,720p,no,53,30,1590,2023-01-09,13.233307838439941,auto,22,,136,794
710,810,LSP,Peruvian,Estudiantes del colegio Santa Rosa de Sullana comparten su propuestas para erradicar la violencia,2019-09-26,https://www.youtube.com/watch?v=td2I5fn41mo,,,720p,no,55,30,1650,2023-01-09,11.055254936218262,auto,21,,138,810
711,810,LSP,Peruvian,Estudiantes que participan del #DebateDefensorial Escolar #Piura cuentan su experiencia,2019-09-26,https://www.youtube.com/watch?v=O_VbLNrEHSs,,,720p,no,80,30,2400,2023-01-09,19.212064743041992,auto,31,,190,1121
712,810,LSP,Peruvian,#JuntosPorLaJunta Víctor García Toma,2019-09-26,https://www.youtube.com/watch?v=kK53C4_NVW8,,,720p,no,65,30,1950,2023-01-09,9.107444763183594,auto,19,,123,708
713,810,LSP,Peruvian,No nos digas menores,2019-09-25,https://www.youtube.com/watch?v=bIbWUcfPlS8,,,720p,no,54,30,1620,2023-01-09,11.49139404296875,auto,11,,44,259
714,810,LSP,Peruvian,#JuntosPorLaJunta María Isabel León,2019-09-24,https://www.youtube.com/watch?v=D9ll-ytxhgI,,,720p,no,32,30,960,2023-01-09,7.008044242858887,auto,8,,51,270
715,810,LSP,Peruvian,#JuntosPorLaJunta Luis Bedoya Reyes,2019-09-24,https://www.youtube.com/watch?v=sYzZpoTz3Kg,,,720p,no,188,30,5640,2023-01-09,32.145591735839844,auto,50,,296,1603
716,810,LSP,Peruvian,#JuntosPorLaJunta María Isabel León_0,2019-09-24,https://www.youtube.com/watch?v=wDhOfDzs-z4,,,720p,no,32,30,960,2023-01-09,8.91325855255127,auto,8,,51,270
717,810,LSP,Peruvian,#JuntosPorLaJunta Luis Bedoya Reyes_0,2019-09-24,https://www.youtube.com/watch?v=0PvkFeiP_Wg,,,720p,no,188,30,5640,2023-01-09,29.269901275634766,auto,50,,296,1603
718,810,LSP,Peruvian,#JuntosPorLaJunta Carlos Neuhaus,2019-09-23,https://www.youtube.com/watch?v=n7vR_I25S18,,,720p,no,41,30,1230,2023-01-09,9.23105525970459,auto,9,,60,315
719,810,LSP,Peruvian,#JuntosPorLaJunta José Ugaz,2019-09-23,https://www.youtube.com/watch?v=-frjK20VNmo,,,720p,no,43,30,1290,2023-01-09,8.345976829528809,auto,10,,64,336
720,810,LSP,Peruvian,#JuntosPorLaJunta Beatriz Merino,2019-09-23,https://www.youtube.com/watch?v=AidLKrPt1T8,,,720p,no,38,30,1140,2023-01-09,10.267507553100586,auto,8,,53,278
721,810,LSP,Peruvian,"#JuntosPorLaJunta Fernando de Trazegnies, ex Canciller de la República",2019-09-23,https://www.youtube.com/watch?v=MUchlLr0tkU,,,720p,no,48,30,1440,2023-01-09,14.750711441040039,auto,11,,75,399
722,810,LSP,Peruvian,#JuntosPorLaJunta Beatriz Merino_0,2019-09-23,https://www.youtube.com/watch?v=ixwzEekXYgs,,,720p,no,37,30,1110,2023-01-09,10.284916877746582,auto,8,,53,278
723,810,LSP,Peruvian,#JuntosPorLaJunta Carlos Neuhaus_0,2019-09-23,https://www.youtube.com/watch?v=I7NxVBM53nM,,,720p,no,41,30,1230,2023-01-09,8.941263198852539,auto,9,,60,315
724,810,LSP,Peruvian,"#JuntosPorLaJunta Fernando de Trazegnies, ex Canciller de la República_0",2019-09-23,https://www.youtube.com/watch?v=x0wVpGukPKg,,,720p,no,48,30,1440,2023-01-09,10.517827987670898,auto,11,,75,399
725,810,LSP,Peruvian,#JuntosPorLaJunta José Ugaz_0,2019-09-23,https://www.youtube.com/watch?v=59eiXn6p89o,,,720p,no,43,30,1290,2023-01-09,7.765226364135742,auto,10,,64,336
726,810,LSP,Peruvian,Realizamos audiencia en Caylloma para escuchar aportes de la población frente a la violencia,2019-09-23,https://www.youtube.com/watch?v=16CX68jMvDY,,,720p,no,76,30,2280,2023-01-09,14.435603141784668,auto,5,,0,0
727,810,LSP,Peruvian,"Examen de conocimiento será un caso, diseñado para explorar competencias de postulantes",2019-09-19,https://www.youtube.com/watch?v=DxHAsiE8lOI,,,360p,no,617,30,18510,2023-01-09,31.745511054992676,auto,234,,1464,8299
728,810,LSP,Peruvian,Los peruanos estamos #JuntosPorLaJunta,2019-09-19,https://www.youtube.com/watch?v=8DB3f31jTTY,,,720p,no,46,30,1380,2023-01-09,11.096086502075195,auto,12,,80,387
729,810,LSP,Peruvian,#JuntosPorLaJunta Se convoca a mejores abogados y abogadas para la JNJ,2019-09-19,https://www.youtube.com/watch?v=hnST4ZC85zs,,,720p,no,53,30,1590,2023-01-09,15.091451644897461,auto,12,,85,407
730,810,LSP,Peruvian,Presentación Defensor del Pueblo en el Congreso sobre elección de miembros a la JNJ,2019-09-18,https://www.youtube.com/watch?v=NsFz-Ws7Zxk,,,720p,no,2349,30,70470,2023-01-09,423.9850273132324,auto,827,,4844,27262
731,810,LSP,Peruvian,El representante de la Defensoria en #Ayacucho dio a conocer a los equipos con las mejores ideas,2019-09-18,https://www.youtube.com/watch?v=kfO9Bwcqyqk,,,720p,no,42,30,1260,2023-01-09,8.401359558105469,auto,16,,102,635
732,810,LSP,Peruvian,El equipo de la Universidad Nacional San Cristóbal de Huamanga presentó la propuesta más impactante,2019-09-18,https://www.youtube.com/watch?v=hnwOSrwZMfc,,,720p,no,37,30,1110,2023-01-09,9.08786392211914,auto,14,,90,541
733,810,LSP,Peruvian,La Junta Nacional de Justicia es una de las instituciones más importantes del país,2019-09-17,https://www.youtube.com/watch?v=G9Dz-wCoBsw,,,360p,no,1000,30,30000,2023-01-09,50.97294998168945,auto,407,,2533,14560
734,810,LSP,Peruvian,#Lambayeque Advertimos inoperatividad de sistema de videovigilancia en Chiclayo y La Victoria,2019-09-17,https://www.youtube.com/watch?v=VBvkbFBOI2E,,,720p,no,128,30,3840,2023-01-09,21.685169219970703,auto,8,,21,109
735,810,LSP,Peruvian,#Lambayeque Advertimos inoperatividad de sistema de videovigilancia en Chiclayo y La Victoria_0,2019-09-17,https://www.youtube.com/watch?v=oXY4zrXzCRs,,,720p,no,97,30,2910,2023-01-09,22.496776580810547,auto,8,,21,109
737,810,LSP,Peruvian,Audiencia Defensorial en San Martín,2019-09-16,https://www.youtube.com/watch?v=gN0TwRlTeA8,,,720p,no,66,25,1650,2023-01-09,15.482342720031738,auto,25,,132,761
738,810,LSP,Peruvian,"La reforma política es urgente, es inevitable y hay que realizarla",2019-09-16,https://www.youtube.com/watch?v=HGgxhqde5KE,,,360p,no,843,30,25290,2023-01-09,42.783172607421875,auto,338,,2109,12072
739,810,LSP,Peruvian,"Constitución regula y organiza el poder, y poderes constituidos no son ilimitados",2019-09-16,https://www.youtube.com/watch?v=irDP_H-NXpc,,,360p,no,809,30,24270,2023-01-09,44.01765155792236,auto,316,,2005,11058
740,810,LSP,Peruvian,Congreso podría establecer sus plazos y dar señal de materializar reforma política,2019-09-16,https://www.youtube.com/watch?v=NphgRhbmPV4,,,360p,no,1717,30,51510,2023-01-09,105.34922981262207,auto,660,,4239,23196
741,810,LSP,Peruvian,Entrevista al Defensor del Pueblo,2019-09-16,https://www.youtube.com/watch?v=FJLl6rRczl8,,,360p,no,613,30,18390,2023-01-09,38.54041576385498,auto,499,,2950,17088
742,810,LSP,Peruvian,Defensor del Pueblo habla sobre proceso de elección de miembros de JNJ,2019-09-16,https://www.youtube.com/watch?v=n4VMPIy7juE,,,360p,no,2189,30,65670,2023-01-09,111.91456413269043,auto,893,,5772,31483
743,810,LSP,Peruvian,Oficina en Tacna implementa servicio de intérprete de lengua de señas,2019-09-13,https://www.youtube.com/watch?v=6ygv2-LChDQ,,,720p,no,52,30,1560,2023-01-09,9.761725425720215,auto,15,,105,599
744,810,LSP,Peruvian,No nos podemos callar,2019-09-13,https://www.youtube.com/watch?v=UzserGcXtLY,,,720p,no,79,30,2370,2023-01-09,17.64265251159668,auto,20,,77,447
745,810,LSP,Peruvian,Saludo del Defensor del Pueblo por el 23°Aniversario de la Defensoría del Pueblo,2019-12-09,https://www.youtube.com/watch?v=LhvY9JYfDR4,,,720p,no,876,30,26280,2023-01-09,75.83239364624023,auto,254,,1099,6135
746,810,LSP,Peruvian,El equipo de la Unah presentó su propuesta para erradicar la violencia contra niñas y mujeres,2019-11-09,https://www.youtube.com/watch?v=50qifgR2hsU,,,720p,no,26,30,780,2023-01-09,5.926671028137207,auto,10,,63,375
747,810,LSP,Peruvian,Equipo de la Universidad San Juan Bautista explica su propuesta en Debate Defensorial,2019-11-09,https://www.youtube.com/watch?v=YUUUGFKbcGo,,,720p,no,28,30,840,2023-01-09,5.5512189865112305,auto,11,,72,417
748,810,LSP,Peruvian,Representante de la Defensoría del Pueblo explica la importancia del #DebateDefensorial en Ayacucho,2019-11-09,https://www.youtube.com/watch?v=Kwps8cBOjVc,,,720p,no,21,30,630,2023-01-09,4.008840560913086,auto,7,,48,284
749,810,LSP,Peruvian,Jefe de la OD Cajamarca invita a la ciudadanía a participar en la #AudienciaDefensorial,2019-11-09,https://www.youtube.com/watch?v=6eLzKt1_i5I,,,720p,no,83,30,2490,2023-01-09,13.294937133789062,auto,38,,230,1356
750,810,LSP,Peruvian,Obras viales de Lima Sur no estarán listas para Juegos Panamericanos y Parapanamericanos,2019-10-09,https://www.youtube.com/watch?v=XvSBT5cwjeA,,,720p,no,110,30,3300,2023-01-09,29.02822971343994,auto,41,,254,1484
751,810,LSP,Peruvian,"¡No soy un pobrecito, ni un discapacitado!💪♿🏋‍🎱🏊‍♀",2019-09-09,https://www.youtube.com/watch?v=-duDA_rbsps,,,720p,no,51,30,1530,2023-01-09,7.347635269165039,auto,17,,97,478
752,810,LSP,Peruvian,Defensor del Pueblo saluda a deportistas que participan en Juegos #Parapanamericanos2019,2019-09-09,https://www.youtube.com/watch?v=9Y46JyTWuxc,,,720p,no,47,30,1410,2023-01-09,5.666316032409668,auto,11,,73,439
753,810,LSP,Peruvian,Implementamos servicio de intérpretes en lengua de señas,2019-09-09,https://www.youtube.com/watch?v=8V4VAwlqO04,,,720p,no,112,30,3360,2023-01-09,25.419556617736816,auto,28,,165,956
754,810,LSP,Peruvian,Defensor del Pueblo saluda a deportistas que participan en Juegos #Parapanamericanos2019_0,2019-09-09,https://www.youtube.com/watch?v=aB1YQKjlgjo,,,720p,no,47,30,1410,2023-01-09,4.741488456726074,auto,11,,73,439
755,810,LSP,Peruvian,Audiencia Defensorial en Cajamarca,2019-09-09,https://www.youtube.com/watch?v=hcgIvLVh-6I,,,720p,no,72,30,2160,2023-01-09,14.809496879577637,auto,22,,115,647
756,810,LSP,Peruvian,En #DefensoríaEnDirecto hablamos sobre los derechos de las mujeres indígenas,2019-04-09,https://www.youtube.com/watch?v=WePOa0X6rNs,,,720p,no,1809,30,54270,2023-01-09,297.4133520126343,auto,700,,4354,24888
757,810,LSP,Peruvian,Ajustes razonables para personas con discapacidad severa #LenguaDeSeñas,2019-04-09,https://www.youtube.com/watch?v=5cPV-Fty6Z8,,,720p,no,87,30,2610,2023-01-09,17.939452171325684,auto,34,,192,1136
758,810,LSP,Peruvian,Personas con discapacidad enfrentan barreras para acceder a educación y a transporte público,2019-03-09,https://www.youtube.com/watch?v=9QfCJZ_bsic,,,360p,no,667,30,20010,2023-01-09,52.19766139984131,auto,270,,1743,9559
759,810,LSP,Peruvian,Ajustes razonables para personas con discapacidad severa,2019-03-09,https://www.youtube.com/watch?v=M557dVTXbi8,,,720p,no,87,30,2610,2023-01-09,19.05799674987793,auto,34,,192,1136
760,810,LSP,Peruvian,Centro Emergencia Mujer de Cajatambo no cuenta con personal para atender a víctimas de violencia,2019-02-09,https://www.youtube.com/watch?v=8O65Nc7ZtxU,,,720p,no,102,30,3060,2023-01-09,26.87948989868164,auto,33,,160,948
761,810,LSP,Peruvian,"Dunia Felices, para-deportista de natación en #Lima2019",2019-02-09,https://www.youtube.com/watch?v=OSoG-hzsHpU,,,720p,no,83,30,2490,2023-01-09,22.49891757965088,auto,32,,221,1181
762,810,LSP,Peruvian,"Rosbil Guillén, medallista de oro en paraatletismo en #Lima2019",2019-02-09,https://www.youtube.com/watch?v=khp5pRbNBCc,,,720p,no,68,30,2040,2023-01-09,14.616365432739258,auto,24,,157,881
763,810,LSP,Peruvian,Derechos de las Personas Mayores,2019-02-09,https://www.youtube.com/watch?v=qIO-c0DBlVc,,,720p,no,1173,30,35190,2023-01-09,198.80000591278076,auto,502,,3113,17629
764,810,LSP,Peruvian,Centro de Información de la Defensoría del Pueblo,2019-02-09,https://www.youtube.com/watch?v=rKThfsCW_c0,,,720p,no,114,30,3420,2023-01-09,31.743130683898926,auto,35,,174,1061
765,810,LSP,Peruvian,Comisión Especial de JNJ Hemos convocado a más de 30 expertos de distintos sectores,2019-08-16,https://www.youtube.com/watch?v=s1Nl4dLZ1Mo,,,360p,no,1098,30,32940,2023-01-09,60.02993392944336,auto,446,,2883,15779
766,810,LSP,Peruvian,Prisión preventiva se usa excepcionalmente y no como regla,2019-08-15,https://www.youtube.com/watch?v=SsETDtH7ySw,,,360p,no,816,30,24480,2023-01-09,33.76462268829346,auto,310,,2006,11021
767,810,LSP,Peruvian,San Juan de Lurigancho supervisamos acciones ante aniego que afectó viviendas,2019-08-14,https://www.youtube.com/watch?v=r9NCBnEl9g8,,,720p,no,51,30,1530,2023-01-09,12.98713493347168,auto,12,,51,295
768,810,LSP,Peruvian,"Consejo Nacional de Minería también es justicia administrativa, alejada de todo poder político",2019-08-13,https://www.youtube.com/watch?v=1yIcvCyJUzs,,,360p,no,827,30,24810,2023-01-09,37.49193000793457,auto,310,,1985,11100
769,810,LSP,Peruvian,Renato nos cuenta,2019-08-13,https://www.youtube.com/watch?v=E_mf3HZ58go,,,720p,no,103,30,3090,2023-01-09,15.54849910736084,auto,39,,234,1334
770,810,LSP,Peruvian,Supervisamos atención a damnificados por derrumbe de muro de contención,2019-08-13,https://www.youtube.com/watch?v=gM6KxL575u4,,,720p,no,51,30,1530,2023-01-09,13.22905158996582,auto,7,,11,53
771,810,LSP,Peruvian,Defensor del Pueblo se pronuncia sobre Tía María.,2019-12-08,https://www.youtube.com/watch?v=YfqntSE4tLw,,,360p,no,1105,30,33150,2023-01-09,63.72591972351074,auto,436,,2720,15273
772,810,LSP,Peruvian,Accesibilidad para los atletas en los Juegos Parapanamericanos Lima 2019,2019-08-08,https://www.youtube.com/watch?v=btOCGDGgNbM,,,720p,no,100,30,3000,2023-01-09,23.940622329711914,auto,37,,209,1206
773,810,LSP,Peruvian,Basura en las calles de Lima Sur #LenguaDeSeñas,2019-08-08,https://www.youtube.com/watch?v=RtZWq6GeaXk,,,720p,no,98,30,2940,2023-01-09,26.434688568115234,auto,28,,164,917
777,810,LSP,Peruvian,Defensoría del Pueblo cuenta con Equipo de emergencia para casos de violencia,2019-07-25,https://www.youtube.com/watch?v=BSK19Cvjcfs,,,720p,no,133,30,3990,2023-01-09,29.69083881378174,auto,49,,262,1458
779,810,LSP,Peruvian,Defensor del Pueblo sobre peajes,2019-07-24,https://www.youtube.com/watch?v=AqLzlM-S-4w,,,360p,no,1519,30,45570,2023-01-09,78.88902187347412,auto,632,,4005,22322
780,810,LSP,Peruvian,Defensor del Pueblo se pronuncia sobre situación de peajes,2019-07-24,https://www.youtube.com/watch?v=j6SvzmhxrMk,,,360p,no,923,30,27690,2023-01-09,44.3695650100708,auto,397,,2556,14169
781,810,LSP,Peruvian,Defensor del Pueblo sobre JNJ,2019-07-24,https://www.youtube.com/watch?v=2t_oienRqyM,,,360p,no,804,30,24120,2023-01-09,38.78377437591553,auto,335,,2139,11935
782,810,LSP,Peruvian,Defensor del Pueblo sobre Junta Nacional de Justicia,2019-07-23,https://www.youtube.com/watch?v=Wuu97sV0pbI,,,720p,no,550,30,16500,2023-01-09,45.94713878631592,auto,212,,1335,7411
783,810,LSP,Peruvian,Comisión Especial presentará nuevo cronograma la última semana de julio o primera semana de agosto,2019-07-17,https://www.youtube.com/watch?v=lK3oUbGPEko,,,360p,no,730,30,21900,2023-01-09,33.295369148254395,auto,299,,1887,10621
784,810,LSP,Peruvian,"Resultados del Informe sobre Centros Emergencia Mujer, 2da Supervisión a Nivel Nacional 2018",2019-07-17,https://www.youtube.com/watch?v=C1QZS_V2fpU,,,720p,no,167,30,5010,2023-01-09,32.98272895812988,auto,58,,368,2030
785,810,LSP,Peruvian,Defensor del Pueblo “Las empresas logran la licencia social con sus conductas y reputación,2019-07-16,https://www.youtube.com/watch?v=l0Dg3tbpWTk,,,720p,no,1242,30,37260,2023-01-09,166.87245082855225,auto,501,,3226,17804
786,810,LSP,Peruvian,Capacitacion Virtual Universitario,2019-07-15,https://www.youtube.com/watch?v=nGEYPtLdSec,,,720p,no,639,30,19170,2023-01-09,121.32548809051514,auto,279,,1777,9901
787,810,LSP,Peruvian,Defensor del Pueblo presenta resultados de supervisión a CEM durante 2018,2019-11-07,https://www.youtube.com/watch?v=lqIIWxtf314,,,720p,no,811,30,24330,2023-01-09,103.94128227233887,auto,261,,1494,8261
788,810,LSP,Peruvian,Intervención del Defensor del Pueblo en la presentación de supervisión a los CEM,2019-11-07,https://www.youtube.com/watch?v=orqKR-_hBTE,,,720p,no,1096,30,32880,2023-01-09,135.9912281036377,auto,372,,2198,12360
790,810,LSP,Peruvian,Defensor en PERUMIN,2019-11-07,https://www.youtube.com/watch?v=M3VmTqjV9Tw,,,720p,no,3224,30,96720,2023-01-09,563.6307706832886,auto,1171,,7213,39796
791,810,LSP,Peruvian,Con fuerza mujer - Congreso - Defensor,2019-11-07,https://www.youtube.com/watch?v=d3vn_4kvVfQ,,,720p,no,951,30,28530,2023-01-09,151.8982105255127,auto,312,,1766,9283
792,810,LSP,Peruvian,Supervisamos cumplimiento de las recomendaciones de la Defensoría del Pueblo,2019-09-07,https://www.youtube.com/watch?v=Up-V1uPK6p8,,,360p,no,84,30,2520,2023-01-09,5.876479148864746,auto,32,,184,1077
793,810,LSP,Peruvian,Defensor del Pueblo sustenta la posición de la institución sobre el tema de prisión preventiva,2019-09-07,https://www.youtube.com/watch?v=iy_baFQEC0c,,,720p,no,761,30,22830,2023-01-09,97.67723655700684,auto,254,,1416,7953
795,810,LSP,Peruvian,En toda reforma hay quienes promovemos el cambio y hay quienes la detienen,2019-06-28,https://www.youtube.com/watch?v=KIRv2Yeu2A4,,,360p,no,1384,30,41520,2023-01-09,74.50277709960938,auto,573,,3700,20233
797,810,LSP,Peruvian,Defensor del Pueblo Sustenta Proyecto de Presupuesto para el 2018,2019-06-17,https://www.youtube.com/watch?v=sDl2l7ocZ7A,,,720p,no,1247,30,37410,2023-01-09,136.58219718933105,auto,427,,2515,14541
